Data;tipoOperazione(pubblicazione);idAnnuncio;idAbitazione;M2;prezzoM2Proposto
2010_04_24;pubblicazione;76;GFNX;120;4072
2010_04_24;pubblicazione;396;AREL;180;2233
2010_04_24;pubblicazione;514;FJOC;100;5789
2010_04_24;pubblicazione;574;BBGR;200;3784
2010_04_24;pubblicazione;990;BXKS;300;1008
2010_04_24;pubblicazione;1642;EBLO;150;4861
2010_04_24;rimozione;66
2010_04_24;rimozione;156
2010_04_24;rimozione;447
2010_04_24;rimozione;1331
2010_04_24;rimozione;1913
2010_04_24;rimozione;1989
2010_04_25;catasto;2131;FLBF;200;4802
2010_04_25;catasto;3331;ATYU;200;1420
2010_04_25;pubblicazione;292;CHRP;100;5104
2010_04_25;pubblicazione;402;ADGG;90;9491
2010_04_25;pubblicazione;944;DPMD;300;3913
2010_04_25;pubblicazione;994;FBFN;180;4498
2010_04_25;pubblicazione;1182;CJWA;150;9978
2010_04_25;pubblicazione;1830;AXTX;150;7086
2010_04_25;rimozione;411
2010_04_25;rimozione;415
2010_04_25;rimozione;835
2010_04_25;rimozione;935
2010_04_25;rimozione;1153
2010_04_25;rimozione;1660
2010_04_25;rimozione;1824
2010_04_26;catasto;2583;AEEW;90;5887
2010_04_26;catasto;2755;GAYU;120;1416
2010_04_26;catasto;6456;FSWG;90;1311
2010_04_26;pubblicazione;1006;FVDY;120;6427
2010_04_26;pubblicazione;1502;ASTY;50;8991
2010_04_26;pubblicazione;1535;FLMX;300;1471
2010_04_26;pubblicazione;1658;DQJT;180;5331
2010_04_26;rimozione;636
2010_04_26;rimozione;659
2010_04_26;rimozione;1108
2010_04_26;rimozione;1523
2010_04_26;rimozione;1784
2010_04_26;rimozione;1957
2010_04_27;catasto;1201;DSUB;300;7339
2010_04_27;catasto;4773;ECXX;120;5266
2010_04_27;catasto;7638;DHWP;120;9661
2010_04_27;pubblicazione;422;CLXP;300;3349
2010_04_27;pubblicazione;485;ELMQ;100;3164
2010_04_27;pubblicazione;570;GEMU;120;6405
2010_04_27;pubblicazione;691;FKVI;120;1870
2010_04_27;pubblicazione;891;GJYJ;200;1810
2010_04_27;pubblicazione;966;CLND;180;7914
2010_04_27;pubblicazione;1077;EWRV;150;1059
2010_04_27;pubblicazione;1471;EPYF;200;6155
2010_04_27;pubblicazione;1608;ECIL;180;3738
2010_04_27;pubblicazione;1876;EHNK;90;1655
2010_04_27;rimozione;106
2010_04_27;rimozione;247
2010_04_27;rimozione;372
2010_04_27;rimozione;438
2010_04_27;rimozione;448
2010_04_27;rimozione;481
2010_04_27;rimozione;933
2010_04_27;rimozione;1476
2010_04_27;rimozione;1493
2010_04_27;rimozione;1761
2010_04_28;catasto;1063;BSTU;150;4295
2010_04_28;catasto;7002;DLNR;90;4617
2010_04_28;catasto;7706;FPHS;150;9163
2010_04_28;pubblicazione;51;AMPS;100;3359
2010_04_28;pubblicazione;58;EPIC;50;5417
2010_04_28;pubblicazione;123;EWLE;150;5744
2010_04_28;pubblicazione;165;FFAS;180;1612
2010_04_28;pubblicazione;212;COOU;150;4090
2010_04_28;pubblicazione;342;EJRF;120;4931
2010_04_28;pubblicazione;390;FHHW;300;2288
2010_04_28;pubblicazione;394;AENK;200;9064
2010_04_28;pubblicazione;407;CEKU;50;6238
2010_04_28;pubblicazione;1252;ACGG;120;4329
2010_04_28;rimozione;37
2010_04_28;rimozione;82
2010_04_28;rimozione;340
2010_04_28;rimozione;436
2010_04_28;rimozione;464
2010_04_28;rimozione;882
2010_04_28;rimozione;1096
2010_04_28;rimozione;1102
2010_04_28;rimozione;1752
2010_04_28;rimozione;1791
2010_04_28;rimozione;1857
2010_04_28;rimozione;1948
2010_04_28;rimozione;1975
2010_04_29;catasto;1353;FEJA;300;11458
2010_04_29;catasto;4708;GEUK;50;9494
2010_04_29;pubblicazione;389;BRSC;150;5170
2010_04_29;pubblicazione;1431;ASPR;100;8944
2010_04_29;pubblicazione;1908;DUOM;300;3150
2010_04_29;rimozione;86
2010_04_29;rimozione;285
2010_04_29;rimozione;814
2010_04_29;rimozione;931
2010_04_29;rimozione;1193
2010_04_29;rimozione;1310
2010_04_29;rimozione;1606
2010_04_29;rimozione;1916
2010_04_30;catasto;7068;EDQH;300;5517
2010_04_30;pubblicazione;73;EAHP;300;5456
2010_04_30;pubblicazione;311;CMSL;150;7513
2010_04_30;pubblicazione;351;DPEF;100;2193
2010_04_30;pubblicazione;518;AJOA;120;3759
2010_04_30;pubblicazione;818;CQAF;90;1987
2010_04_30;pubblicazione;936;DWXQ;120;3461
2010_04_30;pubblicazione;1219;CFAE;150;8831
2010_04_30;pubblicazione;1286;CNQG;50;7254
2010_04_30;rimozione;85
2010_04_30;rimozione;234
2010_04_30;rimozione;442
2010_04_30;rimozione;1243
2010_04_30;rimozione;1829
2010_04_30;rimozione;1860
2010_05_01;catasto;9254;BWBD;100;8250
2010_05_01;pubblicazione;148;GJEO;300;2138
2010_05_01;pubblicazione;207;FBUG;120;5779
2010_05_01;pubblicazione;787;DKMY;100;8283
2010_05_01;pubblicazione;923;CTRL;180;7857
2010_05_01;pubblicazione;1336;FQCA;200;5232
2010_05_01;pubblicazione;1342;BGXW;150;8820
2010_05_01;pubblicazione;1704;CGDE;50;3046
2010_05_01;pubblicazione;1820;DNWX;120;9688
2010_05_01;pubblicazione;1888;AORM;120;3593
2010_05_01;rimozione;147
2010_05_01;rimozione;271
2010_05_01;rimozione;303
2010_05_01;rimozione;488
2010_05_01;rimozione;621
2010_05_01;rimozione;1050
2010_05_01;rimozione;1266
2010_05_01;rimozione;1543
2010_05_02;catasto;1098;DDYJ;100;7193
2010_05_02;catasto;3053;ENQN;120;6139
2010_05_02;catasto;5154;DRUN;200;4914
2010_05_02;pubblicazione;339;BTPS;90;9420
2010_05_02;pubblicazione;379;DCIM;300;1465
2010_05_02;pubblicazione;393;CJEA;150;2222
2010_05_02;pubblicazione;1123;DINN;300;7690
2010_05_02;pubblicazione;1277;EQAO;120;8501
2010_05_02;pubblicazione;1841;AUCK;180;5432
2010_05_02;pubblicazione;1848;BGEK;180;3130
2010_05_02;pubblicazione;1966;EBGJ;150;6536
2010_05_02;rimozione;551
2010_05_02;rimozione;557
2010_05_02;rimozione;1278
2010_05_02;rimozione;1490
2010_05_02;rimozione;1820
2010_05_02;rimozione;1843
2010_05_03;catasto;7952;DYXI;90;5526
2010_05_03;catasto;9694;DBQE;100;1769
2010_05_03;pubblicazione;854;CKNE;150;8878
2010_05_03;pubblicazione;1233;DRFU;120;8032
2010_05_03;pubblicazione;1384;BVBD;90;4562
2010_05_03;pubblicazione;1650;ESPD;90;6139
2010_05_03;rimozione;2
2010_05_03;rimozione;39
2010_05_03;rimozione;148
2010_05_03;rimozione;207
2010_05_03;rimozione;531
2010_05_03;rimozione;611
2010_05_04;catasto;3163;CMAO;90;5812
2010_05_04;pubblicazione;131;BNEB;200;1847
2010_05_04;pubblicazione;187;EAEV;180;3159
2010_05_04;pubblicazione;592;BKNV;120;2773
2010_05_04;pubblicazione;1148;GCQW;300;7158
2010_05_04;pubblicazione;1311;CPSW;100;7655
2010_05_04;pubblicazione;1328;DLLK;100;1952
2010_05_04;pubblicazione;1415;CEOB;120;3006
2010_05_04;pubblicazione;1508;BFVX;90;7083
2010_05_04;pubblicazione;1579;ELOD;180;4322
2010_05_04;pubblicazione;1587;BTEH;300;5189
2010_05_04;rimozione;48
2010_05_04;rimozione;491
2010_05_04;rimozione;1127
2010_05_04;rimozione;1211
2010_05_04;rimozione;1648
2010_05_04;rimozione;1673
2010_05_04;rimozione;1718
2010_05_04;rimozione;1748
2010_05_04;rimozione;1943
2010_05_04;rimozione;1966
2010_05_05;catasto;750;ANIY;150;3820
2010_05_05;catasto;4388;ALPB;120;5972
2010_05_05;pubblicazione;559;CBCY;200;9302
2010_05_05;pubblicazione;1223;BBTL;120;2113
2010_05_05;pubblicazione;1441;FMNM;90;9158
2010_05_05;pubblicazione;1946;FEDR;180;3387
2010_05_05;rimozione;166
2010_05_05;rimozione;353
2010_05_05;rimozione;433
2010_05_05;rimozione;1173
2010_05_05;rimozione;1374
2010_05_05;rimozione;1675
2010_05_06;catasto;4894;AUKJ;300;8506
2010_05_06;catasto;8887;FTCI;90;9805
2010_05_06;pubblicazione;725;GJLS;90;7247
2010_05_06;pubblicazione;769;GGYM;50;3371
2010_05_06;pubblicazione;785;EFTV;300;9583
2010_05_06;pubblicazione;932;DCNY;50;8061
2010_05_06;pubblicazione;1098;AYWW;180;3659
2010_05_06;pubblicazione;1210;AJMB;50;9118
2010_05_06;pubblicazione;1979;DKPL;50;6536
2010_05_06;pubblicazione;1985;DUTI;90;5982
2010_05_06;rimozione;280
2010_05_06;rimozione;1163
2010_05_06;rimozione;1227
2010_05_06;rimozione;1277
2010_05_07;catasto;1923;DTCD;300;5903
2010_05_07;pubblicazione;175;APKJ;100;1531
2010_05_07;pubblicazione;356;EUNL;300;2078
2010_05_07;pubblicazione;504;DFEX;200;3612
2010_05_07;pubblicazione;804;BFYT;300;1359
2010_05_07;pubblicazione;1063;CRAQ;180;3295
2010_05_07;pubblicazione;1509;GCHC;120;1262
2010_05_07;pubblicazione;1632;FKJT;200;2326
2010_05_07;pubblicazione;1874;AEQT;50;6394
2010_05_07;rimozione;227
2010_05_07;rimozione;553
2010_05_07;rimozione;916
2010_05_07;rimozione;1299
2010_05_07;rimozione;1357
2010_05_07;rimozione;1985
2010_05_08;catasto;7863;AXRO;150;6210
2010_05_08;catasto;8802;AQML;180;2421
2010_05_08;pubblicazione;13;CMBT;90;7936
2010_05_08;pubblicazione;476;DGQY;50;1363
2010_05_08;pubblicazione;767;EHLT;200;2309
2010_05_08;pubblicazione;1482;CWSB;100;5367
2010_05_08;pubblicazione;1586;DOPE;90;4237
2010_05_08;rimozione;154
2010_05_08;rimozione;322
2010_05_08;rimozione;753
2010_05_08;rimozione;761
2010_05_09;catasto;703;DHOT;50;6298
2010_05_09;catasto;2421;BOLV;120;1356
2010_05_09;pubblicazione;194;EGQY;120;9411
2010_05_09;pubblicazione;258;CBEF;100;2979
2010_05_09;pubblicazione;1321;DIYH;150;8298
2010_05_09;rimozione;134
2010_05_09;rimozione;410
2010_05_09;rimozione;771
2010_05_09;rimozione;1755
2010_05_09;rimozione;1839
2010_05_09;rimozione;1961
2010_05_10;catasto;2919;BXYW;50;11146
2010_05_10;catasto;6934;FOMK;120;8778
2010_05_10;catasto;8469;ATCD;200;3255
2010_05_10;catasto;8482;DTAB;300;6873
2010_05_10;catasto;9215;EBCP;150;3955
2010_05_10;pubblicazione;35;FOXV;90;5464
2010_05_10;pubblicazione;600;ESJN;50;7092
2010_05_10;pubblicazione;656;FAJQ;50;5024
2010_05_10;pubblicazione;995;DSRD;50;1755
2010_05_10;pubblicazione;1126;DJQM;180;7052
2010_05_10;pubblicazione;1376;AGQO;200;5279
2010_05_10;pubblicazione;1426;CPVB;90;4746
2010_05_10;pubblicazione;1655;BXNK;300;1117
2010_05_10;rimozione;12
2010_05_10;rimozione;174
2010_05_10;rimozione;248
2010_05_10;rimozione;369
2010_05_10;rimozione;466
2010_05_10;rimozione;810
2010_05_10;rimozione;1881
2010_05_10;rimozione;1990
2010_05_10;rimozione;1994
2010_05_11;catasto;1819;ETBB;120;10577
2010_05_11;catasto;7610;CTNI;120;1057
2010_05_11;pubblicazione;168;FIYP;120;9043
2010_05_11;pubblicazione;343;FLBM;150;1962
2010_05_11;pubblicazione;400;BVFC;180;2480
2010_05_11;pubblicazione;881;ATVI;100;3864
2010_05_11;pubblicazione;1014;EHGT;100;2637
2010_05_11;pubblicazione;1379;EXBO;100;8906
2010_05_11;pubblicazione;1649;AIVU;50;3218
2010_05_11;pubblicazione;1749;EDWM;300;4579
2010_05_11;pubblicazione;1783;GERX;200;1797
2010_05_11;rimozione;144
2010_05_11;rimozione;308
2010_05_11;rimozione;1721
2010_05_12;catasto;731;CNUP;200;2187
2010_05_12;catasto;870;BTQM;180;3530
2010_05_12;catasto;8250;BXQB;180;8314
2010_05_12;pubblicazione;97;DDLO;50;2208
2010_05_12;pubblicazione;275;BIJV;100;6092
2010_05_12;pubblicazione;1323;BDYN;100;2857
2010_05_12;pubblicazione;1639;AVRK;50;2686
2010_05_12;pubblicazione;1897;CYOD;200;4940
2010_05_12;pubblicazione;1933;EXRA;150;6507
2010_05_12;pubblicazione;1984;FXKE;300;5123
2010_05_12;rimozione;388
2010_05_12;rimozione;1081
2010_05_12;rimozione;1865
2010_05_12;rimozione;1993
2010_05_13;catasto;4826;EQID;150;3419
2010_05_13;catasto;8371;FKCC;180;6310
2010_05_13;catasto;8913;DBXM;90;6475
2010_05_13;pubblicazione;260;DJSD;100;2247
2010_05_13;pubblicazione;405;CXNJ;180;5437
2010_05_13;pubblicazione;1064;BYFS;200;4858
2010_05_13;pubblicazione;1335;DMYP;200;9736
2010_05_13;pubblicazione;1530;GBNR;150;1292
2010_05_13;pubblicazione;1565;BQER;50;2063
2010_05_13;pubblicazione;1796;CDRL;180;5612
2010_05_13;rimozione;511
2010_05_13;rimozione;539
2010_05_13;rimozione;1395
2010_05_13;rimozione;1553
2010_05_13;rimozione;1558
2010_05_14;catasto;8176;FOFA;120;10462
2010_05_14;pubblicazione;114;CVQA;200;6395
2010_05_14;pubblicazione;458;GJKK;200;9737
2010_05_14;pubblicazione;533;DNVF;100;2230
2010_05_14;pubblicazione;568;GHAW;50;4107
2010_05_14;pubblicazione;1142;ERYB;120;1492
2010_05_14;pubblicazione;1393;DPEQ;150;7196
2010_05_14;rimozione;311
2010_05_14;rimozione;825
2010_05_14;rimozione;1133
2010_05_14;rimozione;1592
2010_05_14;rimozione;1745
2010_05_15;catasto;3798;ELXT;300;4218
2010_05_15;catasto;8977;DRGN;150;4621
2010_05_15;pubblicazione;381;CYWW;120;8634
2010_05_15;pubblicazione;595;AHXJ;90;1562
2010_05_15;pubblicazione;711;EBJR;200;8544
2010_05_15;pubblicazione;712;EWQI;100;8824
2010_05_15;pubblicazione;1005;DWVB;200;4910
2010_05_15;pubblicazione;1080;AFXS;200;5473
2010_05_15;pubblicazione;1198;DSUO;100;8242
2010_05_15;rimozione;160
2010_05_15;rimozione;269
2010_05_15;rimozione;589
2010_05_15;rimozione;727
2010_05_15;rimozione;996
2010_05_15;rimozione;1056
2010_05_15;rimozione;1098
2010_05_15;rimozione;1136
2010_05_15;rimozione;1465
2010_05_15;rimozione;1775
2010_05_16;catasto;5042;FBBG;200;6596
2010_05_16;catasto;7365;DKVW;50;2294
2010_05_16;catasto;7836;BOWL;200;4509
2010_05_16;catasto;7892;ATDI;300;7186
2010_05_16;catasto;8203;BIVL;120;2774
2010_05_16;pubblicazione;181;FTTT;200;8360
2010_05_16;pubblicazione;188;BTNC;90;7177
2010_05_16;pubblicazione;222;AAAC;200;5247
2010_05_16;pubblicazione;521;ERXB;200;8732
2010_05_16;pubblicazione;556;GJKU;90;2542
2010_05_16;pubblicazione;670;FSRP;200;8074
2010_05_16;rimozione;279
2010_05_16;rimozione;402
2010_05_16;rimozione;596
2010_05_16;rimozione;622
2010_05_16;rimozione;824
2010_05_16;rimozione;1114
2010_05_16;rimozione;1826
2010_05_16;rimozione;1890
2010_05_16;rimozione;1902
2010_05_16;rimozione;1939
2010_05_17;catasto;1849;CCQX;50;6979
2010_05_17;catasto;1916;FKBV;50;4297
2010_05_17;catasto;2043;DKYV;120;4103
2010_05_17;catasto;3057;EYSD;90;6141
2010_05_17;pubblicazione;816;BBOA;180;8944
2010_05_17;pubblicazione;1722;GDSC;150;7890
2010_05_17;rimozione;97
2010_05_17;rimozione;281
2010_05_17;rimozione;841
2010_05_17;rimozione;940
2010_05_17;rimozione;954
2010_05_17;rimozione;1002
2010_05_17;rimozione;1200
2010_05_18;catasto;5509;EJHV;150;2602
2010_05_18;catasto;5648;BSIF;150;4348
2010_05_18;catasto;5846;EPOP;120;3874
2010_05_18;pubblicazione;395;AGDQ;150;3923
2010_05_18;pubblicazione;522;EFTI;50;5626
2010_05_18;pubblicazione;585;EHJH;50;1298
2010_05_18;pubblicazione;1183;BKBC;120;4579
2010_05_18;pubblicazione;1408;EFLR;120;6870
2010_05_18;rimozione;898
2010_05_18;rimozione;1428
2010_05_18;rimozione;1608
2010_05_18;rimozione;1683
2010_05_18;rimozione;1851
2010_05_19;catasto;2706;FVBN;50;8906
2010_05_19;catasto;3312;CCAH;180;9474
2010_05_19;catasto;6530;BEWJ;100;3736
2010_05_19;catasto;7350;FXFF;120;1535
2010_05_19;pubblicazione;74;CLWQ;180;2714
2010_05_19;pubblicazione;971;AGMS;300;6023
2010_05_19;pubblicazione;1047;AEBH;120;2902
2010_05_19;pubblicazione;1295;CRFP;180;9145
2010_05_19;pubblicazione;1601;DXOR;50;4181
2010_05_19;pubblicazione;1798;FMVE;100;7972
2010_05_19;rimozione;155
2010_05_19;rimozione;300
2010_05_19;rimozione;371
2010_05_19;rimozione;832
2010_05_19;rimozione;1289
2010_05_20;catasto;4512;BMTA;90;1491
2010_05_20;pubblicazione;8;BPKA;200;8937
2010_05_20;pubblicazione;185;FRGV;200;4892
2010_05_20;pubblicazione;221;AOBD;100;1548
2010_05_20;pubblicazione;578;CNBD;90;9043
2010_05_20;pubblicazione;1773;BLWP;50;7189
2010_05_20;rimozione;455
2010_05_20;rimozione;823
2010_05_20;rimozione;1157
2010_05_20;rimozione;1189
2010_05_20;rimozione;1231
2010_05_20;rimozione;1313
2010_05_20;rimozione;1972
2010_05_21;catasto;4816;GCEY;120;6002
2010_05_21;pubblicazione;169;FOBU;180;6642
2010_05_21;pubblicazione;454;EQLL;150;1828
2010_05_21;pubblicazione;525;DLES;150;1713
2010_05_21;pubblicazione;876;FTWR;90;3742
2010_05_21;pubblicazione;1172;FAJH;300;1576
2010_05_21;pubblicazione;1623;ABUQ;50;2386
2010_05_21;pubblicazione;1681;BXTX;300;3726
2010_05_21;pubblicazione;1716;CNSI;120;3910
2010_05_21;rimozione;282
2010_05_21;rimozione;401
2010_05_21;rimozione;801
2010_05_21;rimozione;853
2010_05_21;rimozione;873
2010_05_21;rimozione;970
2010_05_21;rimozione;1006
2010_05_21;rimozione;1258
2010_05_21;rimozione;1509
2010_05_21;rimozione;1722
2010_05_21;rimozione;1815
2010_05_22;catasto;4649;DVLI;100;10521
2010_05_22;pubblicazione;782;EHRL;90;3581
2010_05_22;pubblicazione;1195;CQIF;90;2453
2010_05_22;pubblicazione;1945;GDGT;90;2631
2010_05_22;rimozione;193
2010_05_22;rimozione;205
2010_05_22;rimozione;242
2010_05_22;rimozione;1210
2010_05_22;rimozione;1500
2010_05_22;rimozione;1776
2010_05_22;rimozione;1871
2010_05_23;catasto;637;AIWT;180;2990
2010_05_23;catasto;6947;CKVV;200;7067
2010_05_23;pubblicazione;635;EOFL;300;3553
2010_05_23;pubblicazione;1679;ERCK;120;2213
2010_05_23;pubblicazione;1693;DNQW;180;7671
2010_05_23;pubblicazione;1735;EEPL;100;1058
2010_05_23;pubblicazione;1792;FJQD;90;7013
2010_05_23;rimozione;68
2010_05_23;rimozione;500
2010_05_23;rimozione;747
2010_05_23;rimozione;904
2010_05_23;rimozione;1220
2010_05_23;rimozione;1380
2010_05_23;rimozione;1435
2010_05_23;rimozione;1441
2010_05_23;rimozione;1690
2010_05_23;rimozione;1904
2010_05_23;rimozione;1973
2010_05_24;catasto;1852;BFIS;50;5507
2010_05_24;catasto;6376;BYAH;180;9839
2010_05_24;pubblicazione;467;EUPL;150;1363
2010_05_24;pubblicazione;857;DKEB;300;3179
2010_05_24;pubblicazione;930;BDEO;90;3864
2010_05_24;pubblicazione;948;CDWK;150;3453
2010_05_24;pubblicazione;1088;BOYR;150;5051
2010_05_24;pubblicazione;1472;CFTT;50;3242
2010_05_24;pubblicazione;1968;DSVB;120;8989
2010_05_24;rimozione;169
2010_05_24;rimozione;351
2010_05_24;rimozione;502
2010_05_24;rimozione;559
2010_05_24;rimozione;567
2010_05_24;rimozione;601
2010_05_24;rimozione;983
2010_05_24;rimozione;1018
2010_05_24;rimozione;1291
2010_05_24;rimozione;1656
2010_05_25;catasto;1982;FLGJ;90;5279
2010_05_25;pubblicazione;255;AFVH;120;5717
2010_05_25;pubblicazione;267;FQFU;120;5533
2010_05_25;pubblicazione;314;GACE;150;3677
2010_05_25;pubblicazione;581;DMSX;90;8258
2010_05_25;pubblicazione;1855;DVKP;150;7542
2010_05_25;pubblicazione;1909;BLLV;200;2891
2010_05_25;rimozione;181
2010_05_25;rimozione;226
2010_05_25;rimozione;343
2010_05_25;rimozione;612
2010_05_25;rimozione;840
2010_05_25;rimozione;1027
2010_05_25;rimozione;1091
2010_05_25;rimozione;1168
2010_05_25;rimozione;1391
2010_05_26;catasto;772;GCCA;200;7842
2010_05_26;catasto;1245;CARS;120;7376
2010_05_26;catasto;5982;BDWH;90;1293
2010_05_26;catasto;8072;FKUY;300;8832
2010_05_26;pubblicazione;7;FUSD;50;5379
2010_05_26;pubblicazione;115;FUEF;150;7970
2010_05_26;pubblicazione;273;AKXI;180;4240
2010_05_26;pubblicazione;1237;DRYQ;200;7824
2010_05_26;pubblicazione;1316;EMXE;120;1446
2010_05_26;pubblicazione;1430;DDQB;90;1318
2010_05_26;rimozione;6
2010_05_26;rimozione;427
2010_05_26;rimozione;967
2010_05_26;rimozione;1124
2010_05_26;rimozione;1203
2010_05_26;rimozione;1827
2010_05_27;catasto;4047;EQCV;300;8071
2010_05_27;catasto;5150;EJCB;50;8732
2010_05_27;catasto;6915;CVHT;120;1457
2010_05_27;catasto;7640;BYUY;100;1479
2010_05_27;catasto;8303;CJRT;180;5902
2010_05_27;catasto;8603;BJCN;50;8874
2010_05_27;catasto;9980;ELET;150;1201
2010_05_27;pubblicazione;327;FBPX;100;5145
2010_05_27;pubblicazione;1120;FIRC;200;2295
2010_05_27;pubblicazione;1140;FTXP;100;2303
2010_05_27;rimozione;44
2010_05_27;rimozione;315
2010_05_27;rimozione;462
2010_05_27;rimozione;529
2010_05_27;rimozione;632
2010_05_27;rimozione;1077
2010_05_27;rimozione;1639
2010_05_28;catasto;3300;ASHO;150;6755
2010_05_28;catasto;4062;EEAV;120;3517
2010_05_28;catasto;5205;DOKJ;150;3482
2010_05_28;catasto;6187;BPJM;90;4989
2010_05_28;catasto;7444;CVBU;120;2438
2010_05_28;catasto;9261;ANHA;120;9285
2010_05_28;pubblicazione;10;ENDB;150;3745
2010_05_28;pubblicazione;183;FMOR;90;1869
2010_05_28;pubblicazione;887;AFNF;150;2237
2010_05_28;pubblicazione;1689;GHBF;50;2829
2010_05_28;pubblicazione;1814;EMDB;300;2164
2010_05_28;pubblicazione;1950;GBKJ;90;5481
2010_05_28;rimozione;325
2010_05_28;rimozione;435
2010_05_28;rimozione;490
2010_05_28;rimozione;533
2010_05_28;rimozione;843
2010_05_28;rimozione;1139
2010_05_28;rimozione;1194
2010_05_28;rimozione;1456
2010_05_28;rimozione;1546
2010_05_28;rimozione;1861
2010_05_29;catasto;5178;CTCH;180;8112
2010_05_29;pubblicazione;715;EXUV;200;3266
2010_05_29;pubblicazione;997;EGEO;180;5732
2010_05_29;pubblicazione;1022;BDYD;200;4859
2010_05_29;pubblicazione;1375;ENLG;180;5403
2010_05_29;pubblicazione;1533;DBKB;100;6835
2010_05_29;rimozione;304
2010_05_29;rimozione;510
2010_05_29;rimozione;639
2010_05_29;rimozione;1005
2010_05_29;rimozione;1140
2010_05_29;rimozione;1541
2010_05_29;rimozione;1633
2010_05_29;rimozione;1655
2010_05_30;catasto;6883;DSCW;120;5064
2010_05_30;catasto;7988;EUFT;100;1167
2010_05_30;catasto;8269;GGGT;200;6578
2010_05_30;pubblicazione;338;BQEK;200;5545
2010_05_30;pubblicazione;509;AIGL;50;3370
2010_05_30;pubblicazione;783;BJRC;90;4541
2010_05_30;pubblicazione;1326;ALTD;50;9749
2010_05_30;pubblicazione;1479;EYCT;100;4097
2010_05_30;pubblicazione;1724;FFGE;180;8328
2010_05_30;pubblicazione;1903;EQWI;100;4478
2010_05_30;rimozione;26
2010_05_30;rimozione;272
2010_05_30;rimozione;298
2010_05_30;rimozione;382
2010_05_30;rimozione;1065
2010_05_30;rimozione;1430
2010_05_30;rimozione;1747
2010_05_30;rimozione;1841
2010_05_30;rimozione;1852
2010_05_31;catasto;270;FMNM;90;10806
2010_05_31;catasto;1409;ATGT;90;9835
2010_05_31;catasto;8168;CCMI;200;2465
2010_05_31;catasto;9707;FFAT;150;5198
2010_05_31;pubblicazione;105;GARV;180;2640
2010_05_31;pubblicazione;742;DNRL;120;5833
2010_05_31;pubblicazione;819;FLSM;300;9285
2010_05_31;pubblicazione;1033;FWKJ;100;9737
2010_05_31;pubblicazione;1511;EHBI;150;9225
2010_05_31;pubblicazione;1899;AIPG;300;6308
