PMID	title	date	location	doi
19430490	Coronaviruses post-SARS: update on replication and pathogenesis.	2009 Jun	England	10.1038/nrmicro2147
19428826	Escherichia coli expressing single-chain Fv on the cell surface as a potentialprophylactic of porcine epidemic diarrhea virus.	2009 Mar 23	Netherlands	10.1016/j.vaccine.2009.01.130
19428736	Expression and functional analysis of porcine aminopeptidase N produced inprokaryotic expression system.	2009 Apr 20	Netherlands	10.1016/j.jbiotec.2009.02.005
19428598	Procyanidins and butanol extract of Cinnamomi Cortex inhibit SARS-CoV infection.	2009 Apr	Netherlands	10.1016/j.antiviral.2009.02.001
19423547	Severe acute respiratory syndrome coronavirus nucleocapsid protein does notmodulate transcription of the human FGL2 gene.	2009 Sep	England	10.1099/vir.0.009209-0
19422787	Antigenicity and immunogenicity of SARS-CoV S protein receptor-binding domainstably expressed in CHO cells.	2009 Jul 10	United States	10.1016/j.bbrc.2009.05.003
19422193	Label-free, electrical detection of the SARS virus N-protein with nanowirebiosensors utilizing antibody mimics as capture probes.	2009 May 26	United States	10.1021/nn900086c
19420961	Development of a chimeric DNA-RNA hammerhead ribozyme targeting SARS virus.	2009	Switzerland	10.1159/000215946
19420847	Analysis of the properties of neutralizing monoclonal antibodies against thehemagglutinating encephalomyelitis virus and inhibition of HEV infection byspecific MAb.	2009 Apr	Japan	10.1292/jvms.71.447
19420084	Early upregulation of acute respiratory distress syndrome-associated cytokinespromotes lethal disease in an aged-mouse model of severe acute respiratorysyndrome coronavirus infection.	2009 Jul	United States	10.1128/JVI.00127-09
19420077	Identification of in vivo-interacting domains of the murine coronavirusnucleocapsid protein.	2009 Jul	United States	10.1128/JVI.00440-09
19419742	Molecular screening and risk factors of enterotoxigenic Escherichia coli andSalmonella spp. in diarrheic neonatal calves in Egypt.	2009 Dec	England	10.1016/j.rvsc.2009.04.006
19414227	Use of recombinant S1 spike polypeptide to develop a TCoV-specific antibodyELISA.	2009 Sep 18	Netherlands	10.1016/j.vetmic.2009.04.010
19412834	Interaction of a peptide corresponding to the loop domain of the S2 SARS-CoVvirus protein with model membranes.	2009 May	England	10.1080/09687680902926203
19411314	Ectodomain shedding of angiotensin converting enzyme 2 in human airway epithelia.	2009 Jul	United States	10.1152/ajplung.00071.2009
19409595	Two adjacent mutations on the dimer interface of SARS coronavirus 3C-likeprotease cause different conformational changes in crystal structure.	2009 Jun 5	United States	10.1016/j.virol.2009.03.034
19409420	Towards construction of viral vectors based on avian coronavirus infectiousbronchitis virus for gene delivery and vaccine development.	2009 Sep	Netherlands	10.1016/j.jviromet.2009.04.023
19407394	Expression, crystallization and preliminary crystallographic study of humancoronavirus HKU1 nonstructural protein 9.	2009 May 1	England	10.1107/S1744309109014055
19406168	Broadly targeted multiprobe QPCR for detection of coronaviruses: Coronavirus iscommon among mallard ducks (Anas platyrhynchos).	2009 Aug	Netherlands	10.1016/j.jviromet.2009.04.022
19405982	Lack of association between polymorphisms of MASP2 and susceptibility to SARScoronavirus infection.	2009 May 1	England	10.1186/1471-2334-9-51
19404494	MAVS-mediated apoptosis and its inhibition by viral proteins.	2009	United States	10.1371/journal.pone.0005466
19403678	Molecular determinants for subcellular localization of the severe acuterespiratory syndrome coronavirus open reading frame 3b protein.	2009 Jul	United States	10.1128/JVI.00367-09
19401822	Plant production of veterinary vaccines and therapeutics.	2009	Germany	10.1007/978-3-540-70868-1_5
19400136	Expression and characterization of recombinant S2 subunit of SARS-coronavirus Sfusion protein.	2009	United States	10.1007/978-0-387-73657-0_69
19398035	The ion channel activity of the SARS-coronavirus 3a protein is linked to itspro-apoptotic function.	2009 Nov	Netherlands	10.1016/j.biocel.2009.04.019
19394707	Viral nanoparticles associate with regions of inflammation and blood brainbarrier disruption during CNS infection.	2009 Jun 25	Netherlands	10.1016/j.jneuroim.2009.03.015
19394665	Severe acute respiratory syndrome coronavirus accessory protein 9b is avirion-associated protein.	2009 Jun 5	United States	10.1016/j.virol.2009.03.032
19393959	Incubation periods of acute respiratory viral infections: a systematic review.	2009 May	United States	10.1016/S1473-3099(09)70069-6
19386712	Detection of nonstructural protein 6 in murine coronavirus-infected cells andanalysis of the transmembrane topology by using bioinformatics and molecularapproaches.	2009 Jul	United States	10.1128/JVI.00254-09
19385704	Alignment-free comparison of protein sequences based on reduced amino acidalphabets.	2009 Jun	England	10.1080/07391102.2009.10507288
19382676	A candidate modified-live bovine coronavirus vaccine: safety and immunogenicityevaluation.	2009 Jan	Italy	
19380790	Target-dependent B7-H1 regulation contributes to clearance of central nervoussystem infection and dampens morbidity.	2009 May 1	United States	10.4049/jimmunol.0803557
19380580	Severe acute respiratory syndrome coronavirus M protein inhibits type Iinterferon production by impeding the formation of TRAF3.TANK.TBK1/IKKepsiloncomplex.	2009 Jun 12	United States	10.1074/jbc.M109.008227
19378126	Use of GFP to investigate expression of plant-derived vaccines.	2009	United States	10.1007/978-1-59745-559-6_19
19374142	Thiopurine analogue inhibitors of severe acute respiratory syndrome-coronaviruspapain-like protease, a deubiquitinating and deISGylating enzyme.	2009	England	10.1177/095632020901900402
19373660	Detection of respiratory viruses with a multiplex polymerase chain reaction assay(MultiCode-PLx Respiratory Virus Panel) in patients with hematologicmalignancies.	2009 Apr	United States	10.1080/10428190902777665
19370396	Frequency of BCoV detection by a semi-nested PCR assay in faeces of calves fromBrazilian cattle herds.	2009 Oct	United States	10.1007/s11250-009-9347-2
19370068	The SR-rich motif in SARS-CoV nucleocapsid protein is important for virusreplication.	2009 Mar	Canada	10.1139/w08-139
19369340	Severe acute respiratory syndrome coronavirus papain-like protease ubiquitin-likedomain and catalytic domain regulate antagonism of IRF3 and NF-kappaB signaling.	2009 Jul	United States	10.1128/JVI.02220-08
19369173	Human coronaviruses 229E and NL63: close yet still so far.	2009 Apr	Singapore	10.1016/S0929-6646(09)60066-8
19364769	mRNA display design of fibronectin-based intrabodies that detect and inhibitsevere acute respiratory syndrome coronavirus nucleocapsid protein.	2009 Jun 26	United States	10.1074/jbc.M901547200
19363699	Translational control of the subgenomic RNAs of severe acute respiratory syndromecoronavirus.	2009 Aug	United States	10.1007/s11262-009-0357-y
19362479	New developments for the design, synthesis and biological evaluation of potentSARS-CoV 3CL(pro) inhibitors.	2009 May 15	England	10.1016/j.bmcl.2009.03.118
19358828	Expression of newly identified secretory CEACAM1(a) isoforms in the intestinalepithelium.	2009 Jun 5	United States	10.1016/j.bbrc.2009.04.008
19357225	Detection of polyoma and corona viruses in bats of Canada.	2009 Aug	England	10.1099/vir.0.010694-0
19357173	Bovine coronavirus nonstructural protein 1 (p28) is an RNA binding protein thatbinds terminal genomic cis-replication elements.	2009 Jun	United States	10.1128/JVI.00160-09
19346695	Genetic diversity of avian infectious bronchitis viruses in Japan based onanalysis of s2 glycoprotein gene.	2009 Mar	Japan	10.1292/jvms.71.287
19345973	APOBEC3G cytidine deaminase association with coronavirus nucleocapsid protein.	2009 May 25	United States	10.1016/j.virol.2009.03.010
19343474	Neutrophil survival factors (TNF-alpha, GM-CSF, and G-CSF) produced bymacrophages in cats infected with feline infectious peritonitis virus contributeto the pathogenesis of granulomatous lesions.	2009	Austria	10.1007/s00705-009-0371-3
19342289	Examination of seroprevalence of coronavirus HKU1 infection with S protein-basedELISA and neutralization assay against viral spike pseudotyped virus.	2009 May	Netherlands	10.1016/j.jcv.2009.02.011
19342183	Genetic diversity and phylogenetic analysis of Feline Coronavirus sequences fromPortugal.	2009 Jul 2	Netherlands	10.1016/j.vetmic.2009.03.009
19339350	Interleukin-12 (IL-12), but not IL-23, deficiency ameliorates viral encephalitiswithout affecting viral control.	2009 Jun	United States	10.1128/JVI.00315-09
19337618	Infectious bronchitis virus in Jordanian chickens: seroprevalence and detection.	2009 Jan	Canada	
19335979	[Role of CD4-CD8- T cells in the murine hepatitis virus type 3 induced chronicviral hepatitis].	2009 Mar	China	
19333547	Binding of SARS coronavirus to its receptor damages islets and causes acutediabetes.	2010 Sep	Germany	10.1007/s00592-009-0109-4
24031353	Epidemiological aspects of astrovirus and coronavirus in poults in the SouthEastern Region of Brazil.	2009 Apr	Brazil	10.1590/S1517-83822009000200008
19324051	Structural insights into immune recognition of the severe acute respiratorysyndrome coronavirus S protein receptor binding domain.	2009 May 15	England	10.1016/j.jmb.2009.03.042
19322719	Virus shedding and serum antibody responses during experimental turkeycoronavirus infections in young turkey poults.	2009 Apr	England	10.1080/03079450902751863
19322714	Molecular characterization of avian infectious bronchitis virus strains fromoutbreaks in Argentina (2001-2008).	2009 Apr	England	10.1080/03079450902737821
19322648	Expression and membrane integration of SARS-CoV E protein and its interactionwith M protein.	2009 Jun	United States	10.1007/s11262-009-0341-6
19321428	Activation of the SARS coronavirus spike protein via sequential proteolyticcleavage at two distinct sites.	2009 Apr 7	United States	10.1073/pnas.0809524106
19319948	Coronavirus infection and hospitalizations for acute respiratory illness in youngchildren.	2009 May	United States	10.1002/jmv.21443
19319935	C-terminal domain of SARS-CoV main protease can form a 3D domain-swapped dimer.	2009 Apr	United States	10.1002/pro.76
19308801	An outbreak of human metapneumovirus infection in hospitalized psychiatric adultpatients in Taiwan.	2009	England	10.1080/00365540902849375
19304506	[Prokaryotic expression of S2 extracellular domain of SARS coronavirus spikeprotein and its fusion with Hela cell membrane].	2009 Mar	China	
19304306	The 8ab protein of SARS-CoV is a luminal ER membrane-associated protein andinduces the activation of ATF6.	2009 May 10	United States	10.1016/j.virol.2009.02.021
19303123	Intestinal mucosal immune response against virulent duck enteritis virusinfection in ducklings.	2009 Oct	England	10.1016/j.rvsc.2009.02.009
19301093	Rapid detection and non-subjective characterisation of infectious bronchitisvirus isolates using high-resolution melt curve analysis and a mathematicalmodel.	2009	Austria	10.1007/s00705-009-0357-1
19299698	Recombinant Ov-ASP-1, a Th1-biased protein adjuvant derived from the helminthOnchocerca volvulus, can directly bind and activate antigen-presenting cells.	2009 Apr 1	United States	10.4049/jimmunol.0800531
19297500	Biochemical characterization of arterivirus nonstructural protein 11 reveals thenidovirus-wide conservation of a replicative endoribonuclease.	2009 Jun	United States	10.1128/JVI.00261-09
19297479	Differential virological and immunological outcome of severe acute respiratorysyndrome coronavirus infection in susceptible and resistant transgenic miceexpressing human angiotensin-converting enzyme 2.	2009 Jun	United States	10.1128/JVI.02272-08
19291090	Neutralizing antibody against severe acute respiratory syndrome(SARS)-coronavirus spike is highly effective for the protection of mice in themurine SARS model.	2009 Feb	Australia	10.1111/j.1348-0421.2008.00097.x
19289133	Timely identification of optimal control strategies for emerging infectiousdiseases.	2009 Jul 7	England	10.1016/j.jtbi.2009.03.006
19287830	A coronavirus detected in the vampire bat Desmodus rotundus.	2008 Dec	Brazil	10.1590/s1413-86702008000600003
19287488	Interaction of the coronavirus infectious bronchitis virus membrane protein withbeta-actin and its implication in virion assembly and budding.	2009	United States	10.1371/journal.pone.0004908
19275708	Drug targets in severe acute respiratory syndrome (SARS) virus and othercoronavirus infections.	2009 Apr	United Arab Emirates	10.2174/187152609787847659
19264783	Suppression of host gene expression by nsp1 proteins of group 2 batcoronaviruses.	2009 May	United States	10.1128/JVI.02485-08
19264610	Comparison of vesicular stomatitis virus pseudotyped with the S proteins from aporcine and a human coronavirus.	2009 Jul	England	10.1099/vir.0.009704-0
19261195	Differential stepwise evolution of SARS coronavirus functional proteins indifferent host species.	2009 Mar 5	England	10.1186/1471-2148-9-52
