TIME;CUSTOMER;OPERATION;EXTRA1;EXTRA2
05:41:41;949;ADD;6;2
05:41:42;421;ADD;47;4
05:41:57;31;CHECKOUT
05:41:59;349;ADD;42;7
05:41:59;352;ADD;3;9
05:42:03;242;CHECKOUT
05:42:04;849;ADD;41;3
05:42:10;689;ADD;14;2
05:42:11;182;DROP;53;4
05:42:11;219;ADD;7;8
05:42:14;401;ADD;19;7
05:42:15;913;ADD;27;4
05:42:18;951;ADD;51;4
05:42:21;862;CHECKOUT
05:42:22;182;ADD;23;1
05:42:23;197;ADD;33;2
05:42:31;859;ADD;31;5
05:42:35;702;ADD;7;6
05:42:50;261;ADD;31;2
05:42:50;888;CHECKOUT
05:42:51;222;ADD;14;2
05:42:56;998;CHECKOUT
05:42:59;564;ADD;37;9
05:42:59;766;DROP;9;1
05:43:01;587;ADD;35;1
05:43:12;702;DROP;7;4
05:43:19;996;ADD;52;8
05:43:21;18;ADD;35;7
05:43:24;996;ADD;52;7
05:43:28;702;ADD;9;1
05:43:28;841;ADD;31;7
05:43:30;412;ADD;52;9
05:43:31;578;ADD;41;9
05:43:31;996;ADD;48;9
05:43:33;349;CHECKOUT
05:43:33;904;CHECKOUT
05:43:37;743;ADD;0;4
05:43:53;389;DROP;41;4
05:44:03;497;ADD;16;5
05:44:20;840;ADD;39;5
05:44:21;573;ADD;23;8
05:44:22;945;ADD;51;1
05:44:25;849;ADD;41;4
05:44:42;437;CHECKOUT
05:44:48;951;DROP;51;4
05:44:49;443;DROP;12;1
05:44:50;199;DROP;25;2
05:45:18;872;ADD;47;3
05:45:19;442;ADD;0;3
05:45:26;38;ADD;51;2
05:45:28;715;CHECKOUT
05:45:36;226;CHECKOUT
05:45:39;478;ADD;45;1
05:45:43;917;ADD;17;3
05:45:45;465;ADD;44;3
05:45:49;213;CHECKOUT
05:45:49;483;CHECKOUT
05:45:50;405;DROP;59;5
05:45:52;605;ADD;11;4
05:45:56;132;ADD;19;7
05:45:59;462;CHECKOUT
05:46:01;641;CHECKOUT
05:46:06;197;CHECKOUT
05:46:06;570;ADD;45;6
05:46:08;831;CHECKOUT
05:46:09;439;CHECKOUT
05:46:12;457;ADD;4;4
05:46:19;977;CHECKOUT
05:46:27;284;ADD;12;5
05:46:31;883;DROP;3;3
05:46:35;578;DROP;41;1
05:46:39;979;DROP;11;5
05:46:41;880;DROP;11;2
05:46:47;597;ADD;51;8
05:46:53;657;CHECKOUT
05:47:03;168;ADD;19;8
05:47:08;137;ADD;29;5
05:47:10;302;ADD;59;3
05:47:26;396;ADD;24;4
05:47:27;42;ADD;35;5
05:47:28;422;DROP;26;3
05:47:33;216;CHECKOUT
05:47:40;554;ADD;42;8
05:47:43;150;ADD;45;6
05:47:44;153;DROP;42;1
05:47:44;743;ADD;42;2
05:47:45;365;ADD;6;8
05:47:52;512;DROP;9;5
05:48:01;174;CHECKOUT
05:48:02;103;ADD;2;5
05:48:18;691;DROP;31;1
05:48:18;840;ADD;39;6
05:48:26;675;ADD;16;6
05:48:31;996;DROP;48;8
05:48:32;623;CHECKOUT
05:48:41;996;ADD;20;6
05:48:45;117;ADD;52;7
05:48:51;290;ADD;29;7
05:49:06;86;ADD;6;8
05:49:11;182;DROP;23;1
05:49:24;891;ADD;47;1
05:49:52;356;ADD;1;9
05:49:53;573;ADD;16;4
05:50:00;864;DROP;29;2
05:50:14;830;DROP;10;1
05:50:30;182;ADD;23;7
05:50:41;743;ADD;36;7
05:50:42;77;ADD;24;8
05:50:45;598;CHECKOUT
05:50:46;168;DROP;19;1
05:50:49;908;ADD;29;5
05:50:52;578;ADD;41;9
05:50:55;276;ADD;0;9
05:50:56;501;ADD;59;4
05:51:07;584;CHECKOUT
05:51:16;764;CHECKOUT
05:51:18;421;ADD;47;8
05:51:18;945;DROP;51;1
05:51:27;422;ADD;26;2
05:51:29;145;ADD;38;8
05:51:29;225;DROP;15;1
05:51:38;932;ADD;23;9
05:51:45;421;ADD;52;3
05:52:06;609;ADD;22;9
05:52:08;573;DROP;16;1
05:52:11;478;CHECKOUT
05:52:19;818;ADD;15;9
05:52:19;996;CHECKOUT
05:52:23;424;ADD;31;2
05:52:26;683;ADD;42;4
05:52:32;754;DROP;42;2
05:52:34;32;ADD;28;3
05:52:36;713;DROP;58;5
05:52:38;820;ADD;44;3
05:52:39;611;ADD;8;6
05:52:47;849;ADD;38;4
05:52:50;968;ADD;10;9
05:52:51;603;DROP;38;1
05:52:53;709;ADD;12;2
05:53:09;723;ADD;46;3
05:53:10;219;CHECKOUT
05:53:15;671;CHECKOUT
05:53:16;327;CHECKOUT
05:53:16;780;DROP;12;2
05:53:27;200;ADD;27;9
05:53:33;389;ADD;41;9
05:53:33;586;ADD;14;1
05:53:39;755;ADD;22;9
05:53:52;302;ADD;59;6
05:53:59;747;ADD;28;8
05:54:01;341;ADD;49;1
05:54:03;793;ADD;1;3
05:54:06;825;ADD;20;1
05:54:12;878;CHECKOUT
05:54:27;54;CHECKOUT
05:54:44;962;DROP;26;1
05:54:45;43;ADD;1;3
05:54:48;611;DROP;8;5
05:55:00;364;ADD;32;6
05:55:02;636;CHECKOUT
05:55:05;212;ADD;4;9
05:55:07;586;CHECKOUT
05:55:13;702;ADD;46;4
05:55:27;818;DROP;15;3
05:55:29;211;ADD;46;7
05:55:30;723;DROP;46;1
05:55:32;702;CHECKOUT
05:55:33;793;ADD;1;7
05:55:34;290;ADD;29;6
05:55:35;424;ADD;31;5
05:55:52;361;CHECKOUT
05:55:56;661;ADD;25;5
05:55:57;336;ADD;42;9
05:56:01;164;ADD;16;3
05:56:01;947;ADD;49;6
05:56:06;578;ADD;48;3
05:56:13;723;CHECKOUT
05:56:13;807;ADD;48;6
05:56:13;972;CHECKOUT
05:56:16;793;ADD;44;4
05:56:30;675;ADD;35;2
05:56:35;793;ADD;44;3
05:56:44;501;DROP;59;4
05:57:00;421;DROP;52;2
05:57:07;585;ADD;49;7
05:57:12;341;ADD;17;9
05:57:13;793;CHECKOUT
05:57:16;840;ADD;22;5
05:57:24;755;ADD;22;7
05:57:28;32;ADD;28;3
05:57:39;869;CHECKOUT
05:57:41;883;ADD;3;4
05:57:45;421;CHECKOUT
05:57:49;409;ADD;18;8
05:58:05;465;ADD;46;6
05:58:06;333;ADD;25;2
05:58:11;451;CHECKOUT
05:58:12;409;DROP;18;3
05:58:14;182;CHECKOUT
05:58:16;37;CHECKOUT
05:58:33;501;ADD;59;6
05:58:35;821;ADD;34;6
05:58:40;255;ADD;28;3
05:58:41;945;ADD;51;6
05:58:43;465;DROP;46;5
05:58:45;333;ADD;51;2
05:59:07;841;DROP;31;3
05:59:08;86;ADD;26;4
05:59:13;736;ADD;47;2
05:59:14;675;DROP;35;2
05:59:14;926;ADD;31;7
05:59:15;643;CHECKOUT
05:59:27;665;ADD;34;7
05:59:38;341;DROP;17;7
05:59:43;570;DROP;45;2
05:59:47;558;DROP;58;1
05:59:48;661;ADD;25;8
05:59:50;883;ADD;14;3
05:59:59;457;ADD;45;9
06:00:02;501;ADD;57;8
06:00:05;674;ADD;23;9
06:00:14;658;ADD;58;6
06:00:17;913;ADD;45;6
06:00:18;677;ADD;48;1
06:00:30;994;ADD;14;6
06:00:33;137;ADD;29;4
06:00:33;655;ADD;55;3
06:00:46;154;ADD;22;8
06:00:46;926;ADD;31;8
06:00:56;578;ADD;48;6
06:01:04;222;ADD;15;2
06:01:08;138;ADD;29;3
06:01:14;148;DROP;57;1
06:01:16;661;CHECKOUT
06:01:19;91;ADD;31;4
06:01:30;239;ADD;27;5
06:01:51;656;ADD;2;9
06:01:53;424;ADD;53;1
06:01:54;517;ADD;32;2
06:01:58;15;ADD;29;1
06:01:59;290;ADD;12;2
06:02:00;951;ADD;51;3
06:02:03;101;CHECKOUT
06:02:10;995;ADD;22;6
06:02:15;508;ADD;58;6
06:02:21;290;CHECKOUT
06:02:21;633;ADD;51;3
06:02:23;221;ADD;58;7
06:02:29;225;ADD;45;7
06:02:32;830;CHECKOUT
06:02:35;995;DROP;22;6
06:02:39;674;DROP;23;4
06:02:48;280;DROP;33;5
06:02:51;616;ADD;22;1
06:02:57;549;ADD;22;6
06:02:58;375;ADD;40;2
06:03:04;709;ADD;12;7
06:03:06;578;CHECKOUT
06:03:07;587;ADD;54;6
06:03:12;21;ADD;35;8
06:03:17;96;ADD;57;7
06:03:20;179;ADD;56;3
06:03:30;508;DROP;58;2
06:03:32;69;ADD;35;3
06:03:32;677;DROP;48;1
06:03:36;302;ADD;46;3
06:03:39;32;ADD;42;3
06:03:39;38;DROP;51;1
06:03:40;805;ADD;15;7
06:03:44;504;ADD;4;3
06:03:47;677;ADD;48;2
06:04:01;825;ADD;20;6
06:04:08;38;CHECKOUT
06:04:23;736;ADD;47;9
06:04:25;697;DROP;11;8
06:04:27;197;ADD;32;4
06:04:29;849;DROP;38;1
06:04:30;508;ADD;36;3
06:04:33;310;DROP;11;2
06:04:34;773;CHECKOUT
06:04:34;819;ADD;44;7
06:04:38;199;ADD;52;4
06:04:38;286;ADD;46;4
06:04:49;430;ADD;25;9
06:04:50;730;ADD;57;6
06:05:03;389;CHECKOUT
06:05:03;512;ADD;9;2
06:05:08;728;DROP;28;1
06:05:15;286;ADD;46;4
06:05:19;817;ADD;36;5
06:05:23;829;CHECKOUT
06:05:34;508;DROP;36;1
06:05:40;926;ADD;44;6
06:05:44;872;ADD;47;1
06:05:56;677;ADD;43;8
06:06:28;239;ADD;54;3
06:06:37;1000;ADD;59;2
06:06:42;117;ADD;52;7
06:06:48;508;ADD;36;4
06:06:54;625;ADD;43;3
06:07:08;231;CHECKOUT
06:07:08;508;CHECKOUT
06:07:14;32;DROP;42;2
06:07:18;253;ADD;22;7
06:07:25;91;DROP;31;4
06:07:36;610;DROP;38;6
06:07:46;168;ADD;19;9
06:07:57;948;ADD;53;2
06:08:02;736;ADD;29;6
06:08:04;6;ADD;1;3
06:08:11;198;DROP;21;1
06:08:21;199;CHECKOUT
06:08:39;841;ADD;40;7
06:08:41;677;ADD;7;7
06:08:41;951;CHECKOUT
06:08:49;378;CHECKOUT
06:08:52;96;DROP;57;5
06:08:53;944;DROP;41;3
06:08:55;430;ADD;25;8
06:08:58;836;ADD;1;3
06:09:00;443;ADD;12;5
06:09:01;375;ADD;40;4
06:09:02;602;ADD;36;2
06:09:10;310;ADD;11;5
06:09:13;825;ADD;22;8
06:09:15;41;DROP;23;1
06:09:26;854;ADD;36;9
06:09:43;123;ADD;25;7
06:09:49;212;DROP;4;8
06:09:50;854;ADD;36;5
06:09:52;438;ADD;55;4
06:09:55;736;ADD;57;8
06:09:56;665;DROP;34;6
06:09:57;841;DROP;40;6
06:10:07;886;ADD;53;8
06:10:10;683;DROP;42;1
06:10:15;712;DROP;52;5
06:10:16;363;ADD;33;8
06:10:18;675;ADD;35;3
06:10:20;296;ADD;59;8
06:10:21;91;ADD;31;5
06:10:23;543;ADD;57;7
06:10:30;677;DROP;7;3
06:10:31;198;CHECKOUT
06:10:39;805;ADD;50;5
06:10:40;749;ADD;17;2
06:10:46;69;CHECKOUT
06:10:48;381;ADD;32;5
06:10:50;356;ADD;39;6
06:10:52;409;ADD;27;6
06:10:53;776;CHECKOUT
06:10:56;267;DROP;5;2
06:11:02;86;ADD;26;9
06:11:07;45;ADD;1;2
06:11:09;608;ADD;19;7
06:11:20;424;ADD;53;5
06:11:20;690;DROP;51;5
06:11:22;554;DROP;42;3
06:11:23;606;ADD;47;8
06:11:23;612;ADD;15;3
06:11:30;978;ADD;26;7
06:11:31;163;ADD;49;8
06:11:32;841;ADD;40;5
06:11:41;8;ADD;10;6
06:11:46;658;ADD;33;7
06:11:48;974;ADD;4;2
06:11:51;979;ADD;11;7
06:12:01;542;DROP;55;2
06:12:08;772;ADD;34;9
06:12:12;975;DROP;2;1
06:12:17;230;ADD;47;1
06:12:18;457;DROP;45;8
06:12:21;42;DROP;35;4
06:12:25;409;CHECKOUT
06:12:25;658;CHECKOUT
06:12:29;501;DROP;57;3
06:12:30;381;DROP;32;1
06:12:34;9;ADD;54;4
06:12:35;304;DROP;40;3
06:12:37;675;ADD;15;9
06:12:39;403;DROP;9;4
06:12:42;430;ADD;29;7
06:12:46;682;DROP;21;2
06:12:56;512;ADD;34;5
06:13:04;443;ADD;55;9
06:13:04;546;DROP;17;2
06:13:16;137;CHECKOUT
06:13:17;110;ADD;51;5
06:13:19;736;CHECKOUT
06:13:21;836;ADD;1;1
06:13:34;228;ADD;59;2
06:13:35;381;ADD;26;4
06:13:35;424;ADD;35;7
06:13:45;836;ADD;14;7
06:14:02;926;ADD;44;1
06:14:09;324;ADD;43;2
06:14:10;438;DROP;55;1
06:14:11;340;CHECKOUT
06:14:12;168;ADD;33;7
06:14:15;712;CHECKOUT
06:14:15;898;CHECKOUT
06:14:16;734;DROP;53;2
06:14:28;150;ADD;34;3
06:14:37;803;ADD;18;3
06:14:38;713;ADD;58;7
06:14:46;863;ADD;4;2
06:14:52;52;CHECKOUT
06:14:52;517;ADD;32;4
06:15:06;319;ADD;55;1
06:15:08;117;CHECKOUT
06:15:15;100;ADD;4;1
06:15:21;200;DROP;27;4
06:15:22;2;ADD;37;6
06:15:47;100;ADD;41;5
06:15:48;45;DROP;1;2
06:16:07;755;CHECKOUT
06:16:12;103;CHECKOUT
06:16:13;677;CHECKOUT
06:16:15;821;CHECKOUT
06:16:17;820;CHECKOUT
06:16:22;293;ADD;49;8
06:16:23;926;CHECKOUT
06:16:55;743;DROP;36;4
06:17:11;77;CHECKOUT
06:17:11;665;ADD;34;1
06:17:14;424;ADD;35;2
06:17:18;94;ADD;6;4
06:17:22;335;ADD;41;9
06:17:23;849;CHECKOUT
06:17:34;273;ADD;15;9
06:17:42;398;ADD;57;2
06:17:49;94;ADD;6;2
06:17:51;945;ADD;55;7
06:17:52;769;ADD;34;5
06:17:54;656;DROP;2;1
06:18:00;229;ADD;5;9
06:18:03;237;DROP;7;2
06:18:13;870;CHECKOUT
06:18:17;304;ADD;8;2
06:18:20;398;ADD;57;5
06:18:22;804;ADD;1;3
06:18:36;921;ADD;25;2
06:18:36;967;DROP;39;3
06:18:42;248;ADD;14;5
06:18:47;752;ADD;18;5
06:18:49;694;ADD;47;4
06:18:50;769;DROP;34;1
06:18:53;286;ADD;3;7
06:18:53;825;ADD;46;8
06:19:01;385;CHECKOUT
06:19:09;398;ADD;38;6
06:19:11;581;DROP;18;3
06:19:15;136;DROP;26;3
06:19:26;805;ADD;33;3
06:19:27;424;CHECKOUT
06:19:39;398;DROP;38;2
06:19:41;374;ADD;46;3
06:19:41;546;CHECKOUT
06:19:42;530;ADD;20;1
06:19:45;356;DROP;39;3
06:19:47;105;ADD;47;3
06:19:51;417;DROP;57;5
06:20:03;980;DROP;55;1
06:20:09;457;ADD;45;7
06:20:22;769;ADD;45;3
06:20:25;865;ADD;48;6
06:20:49;14;CHECKOUT
06:20:49;398;ADD;38;7
06:20:51;440;DROP;14;2
06:20:55;359;DROP;4;1
06:21:03;45;ADD;1;6
06:21:14;398;CHECKOUT
06:21:27;459;DROP;5;4
06:21:42;8;ADD;50;8
06:21:53;411;ADD;33;4
06:22:09;94;ADD;36;4
06:22:09;157;DROP;28;7
06:22:10;179;ADD;38;1
06:22:14;902;ADD;21;8
06:22:17;352;DROP;3;4
06:22:18;94;CHECKOUT
06:22:18;145;ADD;59;7
06:22:20;88;ADD;55;4
06:22:23;725;DROP;33;3
06:22:25;504;CHECKOUT
06:22:32;32;CHECKOUT
06:22:39;21;CHECKOUT
06:22:39;465;ADD;46;2
06:22:41;772;ADD;2;2
06:22:44;766;CHECKOUT
06:22:46;415;DROP;15;1
06:22:52;352;ADD;20;5
06:22:52;356;ADD;39;6
06:22:58;268;ADD;36;4
06:22:59;420;DROP;41;3
06:23:24;841;ADD;28;9
06:23:28;35;ADD;31;9
06:23:29;6;ADD;2;1
06:23:29;9;DROP;54;3
06:23:32;674;ADD;3;4
06:23:44;0;ADD;7;4
06:23:45;197;DROP;32;2
06:23:46;428;DROP;13;5
06:23:49;145;DROP;59;3
06:23:55;130;ADD;38;5
06:23:57;525;CHECKOUT
06:24:00;80;ADD;54;4
06:24:03;27;ADD;44;8
06:24:41;138;CHECKOUT
06:24:43;789;ADD;17;6
06:24:44;366;ADD;23;1
06:24:48;375;CHECKOUT
06:24:50;530;ADD;20;4
06:24:53;554;ADD;45;3
06:24:55;426;ADD;4;6
06:24:56;160;ADD;14;7
06:24:58;381;ADD;26;7
06:25:01;35;DROP;31;5
06:25:01;932;ADD;27;6
06:25:06;294;ADD;26;5
06:25:14;501;ADD;22;2
06:25:17;154;ADD;49;9
06:25:18;674;ADD;18;6
06:25:24;312;ADD;54;4
06:25:27;8;ADD;50;4
06:25:34;690;CHECKOUT
06:25:41;769;DROP;45;1
06:25:48;200;ADD;27;1
06:25:53;944;ADD;41;2
06:25:57;228;DROP;59;2
06:26:15;168;CHECKOUT
06:26:20;517;CHECKOUT
06:26:21;782;DROP;45;6
06:26:34;665;ADD;15;9
06:26:47;84;ADD;20;2
06:26:51;611;ADD;8;1
06:26:52;233;ADD;59;5
06:27:10;772;ADD;2;2
06:27:54;501;DROP;22;1
06:28:01;836;DROP;14;3
06:28:04;84;DROP;20;1
06:28:10;286;DROP;3;1
06:28:26;80;ADD;54;1
06:28:28;978;CHECKOUT
06:28:32;388;ADD;37;4
06:28:37;922;ADD;42;1
06:28:40;286;CHECKOUT
06:28:42;0;ADD;11;7
06:28:47;463;ADD;53;3
06:28:49;803;DROP;18;3
06:28:53;271;ADD;6;9
06:29:06;153;ADD;42;5
06:29:07;86;CHECKOUT
06:29:09;130;DROP;38;2
06:29:10;493;ADD;32;8
06:29:17;465;ADD;4;2
06:29:20;501;CHECKOUT
06:29:25;187;CHECKOUT
06:29:28;854;ADD;56;3
06:29:34;512;ADD;34;6
06:29:36;853;ADD;41;5
06:29:43;862;ADD;38;2
06:29:44;53;DROP;24;1
06:29:47;91;ADD;10;2
06:29:47;866;ADD;9;4
06:29:49;447;ADD;36;1
06:29:55;917;ADD;36;7
06:30:03;927;ADD;28;2
06:30:05;561;DROP;36;4
06:30:12;606;ADD;45;6
06:30:16;573;ADD;16;8
06:30:20;233;CHECKOUT
06:30:22;2;DROP;37;4
06:30:26;902;DROP;21;6
06:30:26;932;ADD;27;1
06:30:27;805;ADD;33;4
06:30:35;145;ADD;59;1
06:30:43;88;DROP;55;3
06:30:46;221;DROP;58;6
06:30:46;270;ADD;58;4
06:30:46;347;ADD;41;2
06:30:49;854;ADD;56;4
06:31:02;465;DROP;4;1
06:31:04;974;DROP;4;1
06:31:04;981;ADD;29;2
06:31:09;962;ADD;56;4
06:31:17;163;CHECKOUT
06:31:23;80;ADD;29;3
06:31:27;769;ADD;45;8
06:31:37;863;DROP;4;1
06:31:41;24;ADD;17;6
06:31:45;831;ADD;25;7
06:31:52;838;ADD;29;1
06:32:01;270;DROP;58;2
06:32:13;674;DROP;18;3
06:32:15;854;ADD;13;3
06:32:21;76;DROP;40;1
06:32:26;366;DROP;23;1
06:32:34;396;ADD;24;1
06:32:38;875;ADD;54;4
06:32:41;475;ADD;50;4
06:32:56;602;ADD;39;7
06:33:07;134;CHECKOUT
06:33:12;312;DROP;54;1
06:33:12;682;CHECKOUT
06:33:13;675;ADD;15;9
06:33:19;675;CHECKOUT
06:33:27;456;DROP;3;4
06:33:28;8;CHECKOUT
06:33:29;804;DROP;1;1
06:33:32;148;ADD;50;6
06:33:34;713;CHECKOUT
06:33:35;270;CHECKOUT
06:33:37;867;ADD;30;6
06:33:40;581;ADD;18;9
06:33:49;605;DROP;11;3
06:33:53;475;DROP;50;3
06:33:54;0;ADD;46;4
06:33:59;405;CHECKOUT
06:34:06;197;ADD;24;4
06:34:20;341;CHECKOUT
06:34:23;401;ADD;19;7
06:34:33;35;ADD;31;8
06:34:36;222;CHECKOUT
06:34:36;401;ADD;52;6
06:34:39;457;CHECKOUT
06:34:40;625;DROP;43;2
06:34:46;469;ADD;25;4
06:34:56;745;ADD;2;1
06:34:59;184;CHECKOUT
06:35:05;662;DROP;22;7
06:35:06;981;DROP;29;2
06:35:08;84;CHECKOUT
06:35:10;836;ADD;14;9
06:35:15;475;ADD;4;7
06:35:18;344;ADD;19;4
06:35:20;854;DROP;13;3
06:35:28;94;ADD;1;1
06:35:28;974;CHECKOUT
06:35:29;772;CHECKOUT
06:35:35;745;ADD;2;8
06:35:50;318;ADD;16;4
06:35:57;344;DROP;19;2
06:35:57;517;ADD;50;3
06:36:01;465;ADD;4;4
06:36:13;913;CHECKOUT
06:36:15;944;ADD;51;8
06:36:17;106;DROP;4;3
06:36:19;812;ADD;45;4
06:36:21;780;CHECKOUT
06:36:22;253;DROP;22;4
06:36:24;357;DROP;49;1
06:36:25;482;CHECKOUT
06:36:25;670;CHECKOUT
06:36:42;335;DROP;41;5
06:36:48;26;ADD;55;8
06:36:51;239;CHECKOUT
06:36:55;863;ADD;4;9
06:37:07;276;ADD;10;3
06:37:08;394;ADD;39;4
06:37:09;468;ADD;59;4
06:37:11;811;ADD;15;1
06:37:16;237;ADD;27;3
06:37:19;20;ADD;22;3
06:37:19;401;ADD;52;6
06:37:21;953;ADD;29;7
06:37:28;543;DROP;57;6
06:37:30;349;ADD;50;2
06:37:32;0;CHECKOUT
06:37:55;334;ADD;15;7
06:38:08;549;DROP;22;2
06:38:19;370;ADD;35;7
06:38:24;963;ADD;25;3
06:38:27;106;ADD;35;5
06:38:32;370;DROP;35;4
06:38:40;981;ADD;29;8
06:38:41;105;ADD;47;3
06:38:43;200;CHECKOUT
06:39:01;431;ADD;32;6
06:39:14;962;ADD;56;2
06:39:15;831;ADD;57;5
06:39:36;944;DROP;51;4
06:39:47;88;ADD;46;4
06:39:58;228;ADD;59;3
06:39:58;365;CHECKOUT
06:40:10;456;ADD;3;5
06:40:21;769;ADD;18;8
06:40:30;116;ADD;18;1
06:40:32;395;ADD;45;7
06:40:36;45;CHECKOUT
06:40:44;319;ADD;55;1
06:40:47;836;CHECKOUT
06:40:52;408;ADD;23;2
06:41:14;228;ADD;36;4
06:41:19;394;DROP;39;3
06:41:20;381;ADD;58;2
06:41:22;80;CHECKOUT
06:41:28;931;DROP;15;1
06:41:32;1000;ADD;53;4
06:41:35;85;ADD;11;3
06:41:40;334;ADD;16;9
06:41:41;979;CHECKOUT
06:41:49;91;DROP;10;1
06:41:50;674;CHECKOUT
06:41:53;94;ADD;1;4
06:42:03;169;ADD;52;8
06:42:14;197;DROP;24;1
06:42:14;272;ADD;50;8
06:42:19;94;ADD;35;9
06:42:22;825;ADD;46;2
06:42:41;35;CHECKOUT
06:42:44;512;CHECKOUT
06:42:57;604;ADD;34;5
06:42:58;228;DROP;36;3
06:43:02;422;ADD;10;1
06:43:10;468;ADD;59;3
06:43:14;526;ADD;48;5
06:43:22;255;DROP;28;1
06:43:41;237;CHECKOUT
06:43:43;4;ADD;49;2
06:44:00;394;ADD;39;2
06:44:03;854;ADD;13;1
06:44:17;949;CHECKOUT
06:44:19;886;DROP;53;7
06:44:25;169;ADD;5;9
06:44:26;453;ADD;35;5
06:44:29;9;ADD;54;7
06:44:29;824;DROP;40;1
06:44:39;490;DROP;24;2
06:44:43;403;ADD;9;5
06:44:43;615;ADD;32;5
06:44:47;924;ADD;11;2
06:44:48;811;DROP;15;1
06:44:49;212;ADD;29;6
06:44:52;442;CHECKOUT
06:44:59;343;ADD;10;2
06:45:08;443;DROP;55;3
06:45:21;686;ADD;41;1
06:45:27;542;ADD;55;5
06:45:30;129;ADD;1;2
06:45:30;853;DROP;41;1
06:46:06;312;ADD;54;2
06:46:22;334;DROP;16;2
06:46:28;769;DROP;18;5
06:46:45;517;ADD;47;7
06:46:48;312;ADD;41;8
06:46:48;760;ADD;20;5
06:46:49;854;CHECKOUT
06:46:50;980;ADD;55;2
06:47:02;197;CHECKOUT
06:47:12;73;ADD;12;8
06:47:15;707;ADD;7;6
06:47:17;708;ADD;10;7
06:47:19;981;ADD;8;7
06:47:27;20;DROP;22;1
06:47:27;909;CHECKOUT
06:47:29;343;DROP;10;1
06:47:34;145;ADD;14;6
06:47:40;105;CHECKOUT
06:47:45;438;ADD;55;6
06:47:50;124;ADD;48;9
06:47:50;294;ADD;26;3
06:47:53;344;ADD;41;3
06:48:10;538;ADD;16;5
06:48:12;475;ADD;4;7
06:48:14;831;DROP;57;1
06:48:36;268;DROP;36;2
06:48:42;169;DROP;5;3
06:48:44;403;ADD;33;3
06:49:02;825;CHECKOUT
06:49:14;818;ADD;15;3
06:49:18;343;ADD;18;7
06:49:19;271;ADD;48;7
06:49:25;866;ADD;9;4
06:49:34;517;ADD;47;3
06:49:35;3;ADD;10;8
06:49:39;53;ADD;33;2
06:49:40;615;ADD;23;8
06:49:44;811;ADD;15;3
06:49:47;153;CHECKOUT
06:49:56;453;ADD;35;5
06:50:20;150;DROP;34;2
06:50:22;976;ADD;37;7
06:50:27;656;ADD;2;2
06:50:44;401;CHECKOUT
06:50:52;769;ADD;18;3
06:50:52;791;ADD;9;7
06:51:10;509;ADD;51;8
06:51:18;381;DROP;58;1
06:51:30;344;DROP;41;3
06:51:30;374;DROP;46;2
06:51:31;294;ADD;25;8
06:51:37;867;CHECKOUT
06:51:40;807;CHECKOUT
06:51:54;438;ADD;30;5
06:51:58;976;ADD;37;4
06:52:00;976;ADD;50;5
06:52:02;804;ADD;11;8
06:52:11;963;DROP;25;2
06:52:12;430;DROP;29;4
06:52:13;394;CHECKOUT
06:52:26;646;ADD;50;4
06:52:31;679;ADD;19;1
06:52:34;41;ADD;23;7
06:52:34;110;DROP;51;1
06:52:37;880;ADD;2;3
06:52:41;246;ADD;9;4
06:53:32;426;ADD;4;9
06:53:40;6;CHECKOUT
06:53:44;426;ADD;17;3
06:53:48;357;CHECKOUT
06:53:51;424;ADD;36;1
06:54:00;276;ADD;10;2
06:54:00;489;DROP;59;3
06:54:00;701;ADD;37;2
06:54:05;145;ADD;14;9
06:54:08;4;ADD;49;2
06:54:13;831;CHECKOUT
06:54:14;453;ADD;49;6
06:54:14;883;DROP;14;1
06:54:16;982;ADD;20;6
06:54:20;429;ADD;28;8
06:54:27;769;CHECKOUT
06:54:32;100;ADD;41;8
06:54:36;656;ADD;33;9
06:54:37;73;ADD;2;8
06:54:45;228;CHECKOUT
06:54:50;452;ADD;1;1
06:54:51;244;CHECKOUT
06:54:54;665;DROP;15;9
06:55:04;880;ADD;2;7
06:55:08;225;CHECKOUT
06:55:24;192;ADD;53;5
06:55:25;708;CHECKOUT
06:55:26;968;DROP;10;7
06:55:28;749;ADD;0;8
06:55:40;880;CHECKOUT
06:55:48;563;ADD;41;4
06:56:02;162;ADD;11;2
06:56:08;543;ADD;57;7
06:56:18;116;ADD;18;8
06:56:25;558;ADD;58;4
06:56:30;169;ADD;15;8
06:56:34;157;CHECKOUT
06:56:34;615;CHECKOUT
06:56:39;16;ADD;36;9
06:56:42;293;DROP;49;2
06:56:42;1000;DROP;53;1
06:56:46;452;DROP;1;1
06:56:48;811;CHECKOUT
06:56:48;817;ADD;36;1
06:56:51;116;ADD;51;5
06:57:01;505;CHECKOUT
06:57:04;555;ADD;58;5
06:57:07;604;CHECKOUT
06:57:14;4;CHECKOUT
06:57:21;43;ADD;1;3
06:57:45;164;DROP;16;1
06:57:57;927;ADD;36;8
06:58:05;3;CHECKOUT
06:58:29;366;ADD;23;7
06:58:32;336;DROP;42;7
06:58:40;26;ADD;43;5
06:58:50;72;DROP;32;1
06:58:52;318;ADD;16;6
06:58:59;366;ADD;38;7
06:59:05;212;ADD;2;5
06:59:05;312;ADD;41;3
06:59:09;344;ADD;41;7
06:59:21;347;ADD;41;5
06:59:43;352;ADD;33;1
06:59:47;94;DROP;35;6
